BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE
TQBR,2019-07-24,ГАЗПРОМ ао,GAZP,62342,9544695210.5,218.47,210.51,218.47,212.0,214.42,212.0,44516010,214.41,214.41,212.0,9544695210.5,9544695210.5,9544695210.5,,3,SUR,-2.48,
TQBR,2019-07-25,ГАЗПРОМ ао,GAZP,180156,37195159429.8,208.0,206.0,228.94,219.0,220.83,219.0,168789670,220.36,220.36,219.0,37195159429.8,37195159429.8,37195159429.8,,3,SUR,3.3,
TQBR,2019-07-26,ГАЗПРОМ ао,GAZP,193024,41685904660.6,217.0,217.0,236.0,234.23,230.23,234.23,181110520,230.17,230.17,234.23,41685904660.6,41685904660.6,41685904660.6,,3,SUR,6.95,
TQBR,2019-07-29,ГАЗПРОМ ао,GAZP,67925,11921941814.9,234.12,231.83,238.7,236.73,236.17,236.73,50480020,236.17,236.17,236.73,11921941814.9,11921941814.9,11921941814.9,,3,SUR,1.07,
TQBR,2019-07-30,ГАЗПРОМ ао,GAZP,62764,10355500142.6,236.1,232.37,237.13,237.1,235.01,237.1,44064660,235.01,235.01,237.1,10355500142.6,10355500142.6,10355500142.6,,3,SUR,0.16,
TQBR,2019-07-31,ГАЗПРОМ ао,GAZP,55204,10776932359.4,237.41,234.44,239.64,236.9,237.16,236.9,45442560,237.16,237.16,236.9,10776932359.4,10776932359.4,10776932359.4,,3,SUR,-0.08,
TQBR,2019-08-01,ГАЗПРОМ ао,GAZP,40391,7356390798.6,234.54,233.29,237.34,234.28,235.19,234.28,31278900,235.19,235.19,234.28,7356390798.6,7356390798.6,7356390798.6,,3,SUR,-1.11,
TQBR,2019-08-02,ГАЗПРОМ ао,GAZP,71150,13652738004.8,231.1,227.91,233.17,227.91,230.25,227.91,59295740,230.25,230.25,227.91,13652738004.8,13652738004.8,13652738004.8,,3,SUR,-2.72,
TQBR,2019-08-05,ГАЗПРОМ ао,GAZP,67061,12017369016.2,226.0,222.3,228.0,223.61,225.18,223.61,53368340,225.18,225.18,223.61,12017369016.2,12017369016.2,12017369016.2,,3,SUR,-1.89,
TQBR,2019-08-06,ГАЗПРОМ ао,GAZP,37710,6887898388.6,223.62,223.62,227.78,226.76,226.1,226.76,30463070,226.11,226.11,226.76,6887898388.6,6887898388.6,6887898388.6,,3,SUR,1.41,
TQBR,2019-08-07,ГАЗПРОМ ао,GAZP,64180,11372603896.7,226.9,225.5,232.67,227.67,228.7,227.67,49728560,228.69,228.69,227.67,11372603896.7,11372603896.7,11372603896.7,,3,SUR,0.4,
TQBR,2019-08-08,ГАЗПРОМ ао,GAZP,39131,6873633180.5,230.51,230.43,233.54,231.21,231.98,231.21,29630530,231.98,231.98,231.21,6873633180.5,6873633180.5,6873633180.5,,3,SUR,1.55,
TQBR,2019-08-09,ГАЗПРОМ ао,GAZP,27312,4274989333.6,231.45,228.91,232.26,229.96,230.33,229.96,18560360,230.33,230.33,229.96,4274989333.6,4274989333.6,4274989333.6,,3,SUR,-0.54,
TQBR,2019-08-12,ГАЗПРОМ ао,GAZP,25242,3675870598.6,231.06,229.29,232.97,230.24,230.7,230.24,15933290,230.7,230.7,230.24,3675870598.6,3675870598.6,3675870598.6,,3,SUR,0.12,
TQBR,2019-08-13,ГАЗПРОМ ао,GAZP,42857,8053441170.9,229.88,226.46,232.16,229.87,229.09,229.87,35154020,229.09,229.09,229.87,8053441170.9,8053441170.9,8053441170.9,,3,SUR,-0.16,
TQBR,2019-08-14,ГАЗПРОМ ао,GAZP,43647,8142868060.8,231.1,224.58,231.19,227.1,227.22,227.1,35835210,227.23,227.23,227.1,8142868060.8,8142868060.8,8142868060.8,,3,SUR,-1.21,
TQBR,2019-08-15,ГАЗПРОМ ао,GAZP,39561,7346019541.9,227.69,224.89,229.7,227.15,227.46,227.15,32300710,227.43,227.43,227.15,7346019541.9,7346019541.9,7346019541.9,,3,SUR,0.02,
TQBR,2019-08-16,ГАЗПРОМ ао,GAZP,29551,5683241800.1,228.48,224.08,229.38,224.71,225.86,224.71,25162920,225.86,225.86,224.71,5683241800.1,5683241800.1,5683241800.1,,3,SUR,-1.07,
TQBR,2019-08-19,ГАЗПРОМ ао,GAZP,27148,4316960290.7,225.99,223.65,227.2,226.8,225.63,226.8,19131930,225.64,225.64,226.8,4316960290.7,4316960290.7,4316960290.7,,3,SUR,0.93,
TQBR,2019-08-20,ГАЗПРОМ ао,GAZP,44551,7994198269.4,226.58,226.15,232.32,231.54,230.8,231.54,34636220,230.8,230.8,231.54,7994198269.4,7994198269.4,7994198269.4,,3,SUR,2.09,
TQBR,2019-08-21,ГАЗПРОМ ао,GAZP,30307,4739549784.2,231.8,230.5,232.32,231.22,231.17,231.22,20502100,231.17,231.17,231.22,4739549784.2,4739549784.2,4739549784.2,,3,SUR,-0.14,
TQBR,2019-08-22,ГАЗПРОМ ао,GAZP,32278,6156079257.8,230.9,230.21,233.98,232.06,232.42,232.06,26486570,232.42,232.42,232.06,6156079257.8,6156079257.8,6156079257.8,,3,SUR,0.36,
TQBR,2019-08-23,ГАЗПРОМ ао,GAZP,43163,6697272853.4,232.7,228.93,233.04,229.35,230.77,229.35,29021720,230.77,230.77,229.35,6697272853.4,6697272853.4,6697272853.4,,3,SUR,-1.17,
TQBR,2019-08-26,ГАЗПРОМ ао,GAZP,16461,2578400308.4,228.88,228.05,230.6,228.9,229.46,228.9,11237140,229.45,229.45,228.9,2578400308.4,2578400308.4,2578400308.4,,3,SUR,-0.2,
TQBR,2019-08-27,ГАЗПРОМ ао,GAZP,56905,12596808159.6,228.92,223.0,229.28,227.0,225.84,227.0,55774330,225.85,225.85,227.0,12596808159.6,12596808159.6,12596808159.6,,3,SUR,-0.83,
TQBR,2019-08-28,ГАЗПРОМ ао,GAZP,43795,7375401085.0,226.56,224.88,228.64,228.48,226.78,228.48,32524180,226.77,226.77,228.48,7375401085.0,7375401085.0,7375401085.0,,3,SUR,0.65,
TQBR,2019-08-29,ГАЗПРОМ ао,GAZP,56362,11083250920.7,228.85,228.67,235.25,233.2,232.96,233.2,47577710,232.95,232.95,233.2,11083250920.7,11083250920.7,11083250920.7,,3,SUR,2.07,
TQBR,2019-08-30,ГАЗПРОМ ао,GAZP,28456,5122344605.8,233.69,231.07,233.85,232.15,232.5,232.15,22031170,232.5,232.5,232.15,5122344605.8,5122344605.8,5122344605.8,,3,SUR,-0.45,
TQBR,2019-09-02,ГАЗПРОМ ао,GAZP,27353,4481467706.1,231.75,230.5,234.22,233.67,232.65,233.67,19262350,232.65,232.65,233.67,4481467706.1,4481467706.1,4481467706.1,,3,SUR,0.65,
TQBR,2019-09-03,ГАЗПРОМ ао,GAZP,27747,4780132747.3,233.4,229.96,233.6,231.02,231.38,231.02,20658530,231.39,231.39,231.02,4780132747.3,4780132747.3,4780132747.3,,3,SUR,-1.13,
TQBR,2019-09-04,ГАЗПРОМ ао,GAZP,34849,6426674288.7,232.7,232.18,234.78,233.71,233.46,233.71,27528260,233.46,233.46,233.71,6426674288.7,6426674288.7,6426674288.7,,3,SUR,1.16,
TQBR,2019-09-05,ГАЗПРОМ ао,GAZP,37692,7054008563.5,234.7,234.64,238.17,236.18,236.14,236.18,29869370,236.16,236.16,236.18,7054008563.5,7054008563.5,7054008563.5,,3,SUR,1.06,
TQBR,2019-09-06,ГАЗПРОМ ао,GAZP,37565,5830437465.5,235.66,232.38,235.97,234.49,233.52,234.49,24966640,233.53,233.53,234.49,5830437465.5,5830437465.5,5830437465.5,,3,SUR,-0.72,
TQBR,2019-09-09,ГАЗПРОМ ао,GAZP,25267,3899228614.3,235.0,233.0,235.62,234.85,234.28,234.85,16643150,234.28,234.28,234.85,3899228614.3,3899228614.3,3899228614.3,,3,SUR,0.15,
TQBR,2019-09-10,ГАЗПРОМ ао,GAZP,39696,5613349624.3,234.32,232.02,235.1,233.0,233.26,233.0,24064830,233.26,233.26,233.0,5613349624.3,5613349624.3,5613349624.3,,3,SUR,-0.79,
TQBR,2019-09-11,ГАЗПРОМ ао,GAZP,35938,6349959512.7,233.03,232.2,235.38,235.07,234.12,235.07,27122090,234.13,234.13,235.07,6349959512.7,6349959512.7,6349959512.7,,3,SUR,0.89,
TQBR,2019-09-12,ГАЗПРОМ ао,GAZP,38495,6769256369.1,234.3,231.51,235.28,232.88,233.38,232.88,28998480,233.43,233.43,232.88,6769256369.1,6769256369.1,6769256369.1,,3,SUR,-0.93,
TQBR,2019-09-13,ГАЗПРОМ ао,GAZP,31243,4166406854.6,232.51,230.8,233.41,232.5,231.88,232.5,17968340,231.87,231.87,232.5,4166406854.6,4166406854.6,4166406854.6,,3,SUR,-0.16,
TQBR,2019-09-16,ГАЗПРОМ ао,GAZP,33396,6815301575.4,233.98,232.57,234.88,234.88,233.92,234.88,29135720,233.92,233.92,234.88,6815301575.4,6815301575.4,6815301575.4,,3,SUR,1.02,
TQBR,2019-09-17,ГАЗПРОМ ао,GAZP,37311,6620850619.8,234.53,232.36,235.17,233.58,233.62,233.58,28339540,233.63,233.63,233.58,6620850619.8,6620850619.8,6620850619.8,,3,SUR,-0.55,
TQBR,2019-09-18,ГАЗПРОМ ао,GAZP,18445,2862573035.9,233.0,232.3,233.96,233.46,233.2,233.46,12275290,233.2,233.2,233.46,2862573035.9,2862573035.9,2862573035.9,,3,SUR,-0.05,
TQBR,2019-09-19,ГАЗПРОМ ао,GAZP,50948,7332965323.1,233.11,230.06,233.28,230.52,231.59,230.52,31662990,231.59,231.59,230.52,7332965323.1,7332965323.1,7332965323.1,,3,SUR,-1.26,
TQBR,2019-09-20,ГАЗПРОМ ао,GAZP,33581,7966199993.1,230.75,228.5,231.0,230.41,229.89,230.41,34652120,229.89,229.89,230.41,7966199993.1,7966199993.1,7966199993.1,,3,SUR,-0.05,
TQBR,2019-09-23,ГАЗПРОМ ао,GAZP,26809,3883355592.2,230.5,228.87,231.25,230.36,229.93,230.36,16889390,229.93,229.93,230.36,3883355592.2,3883355592.2,3883355592.2,,3,SUR,-0.02,
TQBR,2019-09-24,ГАЗПРОМ ао,GAZP,42540,5118103532.8,230.36,227.19,230.68,227.7,228.79,227.7,22369470,228.8,228.8,227.7,5118103532.8,5118103532.8,5118103532.8,,3,SUR,-1.15,
TQBR,2019-09-25,ГАЗПРОМ ао,GAZP,31312,5010963569.7,227.04,225.76,228.7,228.43,227.32,228.43,22046400,227.29,227.29,228.43,5010963569.7,5010963569.7,5010963569.7,,3,SUR,0.32,
TQBR,2019-09-26,ГАЗПРОМ ао,GAZP,52164,9372307977.9,228.74,228.31,233.7,231.97,231.89,231.97,40417870,231.89,231.89,231.97,9372307977.9,9372307977.9,9372307977.9,,3,SUR,1.55,
TQBR,2019-09-27,ГАЗПРОМ ао,GAZP,24764,3125766891.9,231.92,229.01,232.14,229.01,230.37,229.01,13568600,230.37,230.37,229.01,3125766891.9,3125766891.9,3125766891.9,,3,SUR,-1.28,
TQBR,2019-09-30,ГАЗПРОМ ао,GAZP,41844,6008364652.3,229.05,225.9,229.46,225.9,226.87,225.9,26483850,226.87,226.87,225.9,6008364652.3,6008364652.3,6008364652.3,,3,SUR,-1.36,
TQBR,2019-10-01,ГАЗПРОМ ао,GAZP,29098,3796524873.7,226.0,225.17,227.7,226.49,226.68,226.49,16748700,226.68,226.68,226.49,3796524873.7,3796524873.7,3796524873.7,,3,SUR,0.26,
TQBR,2019-10-02,ГАЗПРОМ ао,GAZP,50430,7157588108.1,226.16,223.25,226.65,223.6,224.54,223.6,31876570,224.54,224.54,223.6,7157588108.1,7157588108.1,7157588108.1,,3,SUR,-1.28,
TQBR,2019-10-03,ГАЗПРОМ ао,GAZP,46509,6680406536.3,223.5,220.79,224.89,223.1,222.83,223.1,29978410,222.84,222.84,223.1,6680406536.3,6680406536.3,6680406536.3,,3,SUR,-0.22,
TQBR,2019-10-04,ГАЗПРОМ ао,GAZP,38370,4908761846.8,224.3,221.24,224.65,221.66,222.83,221.66,22029190,222.83,222.83,221.66,4908761846.8,4908761846.8,4908761846.8,,3,SUR,-0.65,
TQBR,2019-10-07,ГАЗПРОМ ао,GAZP,36501,5028296911.1,221.9,220.68,226.81,226.36,224.55,226.36,22387030,224.61,224.61,226.36,5028296911.1,5028296911.1,5028296911.1,,3,SUR,2.12,
TQBR,2019-10-08,ГАЗПРОМ ао,GAZP,31173,4990571369.8,226.53,222.71,227.7,223.2,224.16,223.2,22262970,224.16,224.16,223.2,4990571369.8,4990571369.8,4990571369.8,,3,SUR,-1.4,
TQBR,2019-10-09,ГАЗПРОМ ао,GAZP,22599,3330194069.5,223.1,221.72,224.71,223.18,223.28,223.18,14915050,223.28,223.28,223.18,3330194069.5,3330194069.5,3330194069.5,,3,SUR,-0.01,
TQBR,2019-10-10,ГАЗПРОМ ао,GAZP,23388,3284941860.5,223.0,222.27,224.93,224.5,223.87,224.5,14673550,223.87,223.87,224.5,3284941860.5,3284941860.5,3284941860.5,,3,SUR,0.59,
TQBR,2019-10-11,ГАЗПРОМ ао,GAZP,27596,4167115926.2,225.0,224.82,227.5,227.37,226.62,227.37,18387940,226.62,226.62,227.37,4167115926.2,4167115926.2,4167115926.2,,3,SUR,1.28,
TQBR,2019-10-14,ГАЗПРОМ ао,GAZP,30049,3329361603.9,227.37,225.5,228.61,226.0,226.46,226.0,14701580,226.46,226.46,226.0,3329361603.9,3329361603.9,3329361603.9,,3,SUR,-0.6,
TQBR,2019-10-15,ГАЗПРОМ ао,GAZP,35134,4099596688.3,226.0,224.06,227.15,226.0,225.78,226.0,18157400,225.78,225.78,226.0,4099596688.3,4099596688.3,4099596688.3,,3,SUR,0.0,
TQBR,2019-10-16,ГАЗПРОМ ао,GAZP,22432,4035176230.6,226.0,225.11,227.9,227.7,226.66,227.7,17802690,226.66,226.66,227.7,4035176230.6,4035176230.6,4035176230.6,,3,SUR,0.75,
TQBR,2019-10-17,ГАЗПРОМ ао,GAZP,34074,4872404834.9,227.66,226.0,228.6,228.0,227.58,228.0,21411670,227.56,227.56,228.0,4872404834.9,4872404834.9,4872404834.9,,3,SUR,0.13,
TQBR,2019-10-18,ГАЗПРОМ ао,GAZP,24031,3777616922.4,227.88,227.2,228.9,228.0,228.07,228.0,16563990,228.06,228.06,228.0,3777616922.4,3777616922.4,3777616922.4,,3,SUR,0.0,
TQBR,2019-10-21,ГАЗПРОМ ао,GAZP,23559,3288857056.3,228.49,227.31,229.11,228.54,228.19,228.54,14412970,228.19,228.19,228.54,3288857056.3,3288857056.3,3288857056.3,,3,SUR,0.24,
TQBR,2019-10-22,ГАЗПРОМ ао,GAZP,66105,9970779019.3,228.58,228.28,235.36,235.36,232.53,235.36,42876290,232.55,232.55,235.36,9970779019.3,9970779019.3,9970779019.3,,3,SUR,2.98,
TQBR,2019-10-23,ГАЗПРОМ ао,GAZP,54558,9322087784.7,234.86,233.16,237.67,236.2,235.38,236.2,39604070,235.38,235.38,236.2,9322087784.7,9322087784.7,9322087784.7,,3,SUR,0.36,
TQBR,2019-10-24,ГАЗПРОМ ао,GAZP,76184,11458864903.0,236.41,236.41,244.0,243.94,240.53,243.94,47639670,240.53,240.53,243.94,11458864903.0,11458864903.0,11458864903.0,,3,SUR,3.28,
TQBR,2019-10-25,ГАЗПРОМ ао,GAZP,57944,10677219830.3,244.1,239.5,247.4,246.71,243.12,246.71,43914810,243.13,243.13,246.71,10677219830.3,10677219830.3,10677219830.3,,3,SUR,1.14,
TQBR,2019-10-28,ГАЗПРОМ ао,GAZP,52012,8616476167.8,247.3,242.7,249.96,244.4,246.57,244.4,34941430,246.6,246.6,244.4,8616476167.8,8616476167.8,8616476167.8,,3,SUR,-0.94,
TQBR,2019-10-29,ГАЗПРОМ ао,GAZP,80588,17705516915.3,244.03,241.4,253.69,253.1,249.9,253.1,70834920,249.95,249.95,253.1,17705516915.3,17705516915.3,17705516915.3,,3,SUR,3.56,
TQBR,2019-10-30,ГАЗПРОМ ао,GAZP,127721,25402370309.6,252.9,252.01,265.26,261.6,259.67,261.6,97828440,259.66,259.66,261.6,25402370309.6,25402370309.6,25402370309.6,,3,SUR,3.36,
TQBR,2019-10-31,ГАЗПРОМ ао,GAZP,116496,23516039644.5,262.25,257.0,267.4,260.0,262.22,260.0,89675720,262.23,262.23,260.0,23516039644.5,23516039644.5,23516039644.5,,3,SUR,-0.61,
TQBR,2019-11-01,ГАЗПРОМ ао,GAZP,72591,13331656838.5,260.1,256.35,264.28,263.79,261.23,263.79,51033540,261.23,261.23,263.79,13331656838.5,13331656838.5,13331656838.5,,3,SUR,1.46,
TQBR,2019-11-05,ГАЗПРОМ ао,GAZP,51814,9738628702.8,266.0,261.31,267.53,263.0,264.22,263.0,36854690,264.24,264.24,263.0,9738628702.8,9738628702.8,9738628702.8,,3,SUR,-0.3,
TQBR,2019-11-06,ГАЗПРОМ ао,GAZP,51382,9936977290.8,263.14,258.91,266.98,266.98,263.56,266.98,37700330,263.58,263.58,266.98,9936977290.8,9936977290.8,9936977290.8,,3,SUR,1.51,
TQBR,2019-11-07,ГАЗПРОМ ао,GAZP,78501,15121567085.8,266.01,264.66,272.68,270.74,269.15,270.74,56180950,269.16,269.16,270.74,15121567085.8,15121567085.8,15121567085.8,,3,SUR,1.41,
TQBR,2019-11-08,ГАЗПРОМ ао,GAZP,52312,8933948286.7,269.92,264.45,270.2,266.0,267.12,266.0,33445000,267.12,267.12,266.0,8933948286.7,8933948286.7,8933948286.7,,3,SUR,-1.75,
TQBR,2019-11-11,ГАЗПРОМ ао,GAZP,69052,11215997931.6,265.0,259.8,265.45,260.4,262.08,260.4,42793340,262.1,262.1,260.4,11215997931.6,11215997931.6,11215997931.6,,3,SUR,-2.11,
TQBR,2019-11-12,ГАЗПРОМ ао,GAZP,74715,15987331003.2,260.81,256.13,264.57,257.25,259.84,257.25,61520830,259.87,259.87,257.25,15987331003.2,15987331003.2,15987331003.2,,3,SUR,-1.21,
TQBR,2019-11-13,ГАЗПРОМ ао,GAZP,106613,22211163286.3,256.11,250.79,257.19,251.8,252.99,251.8,87796850,252.98,252.98,251.8,22211163286.3,22211163286.3,22211163286.3,,3,SUR,-2.12,
TQBR,2019-11-14,ГАЗПРОМ ао,GAZP,157442,31768998177.6,252.56,244.8,253.46,248.34,248.81,248.34,127687870,248.8,248.8,248.34,31768998177.6,31768998177.6,31768998177.6,,3,SUR,-1.37,
TQBR,2019-11-15,ГАЗПРОМ ао,GAZP,112391,22159028711.1,248.5,245.0,250.47,248.01,247.99,248.01,89352610,248.0,248.0,248.01,22159028711.1,22159028711.1,22159028711.1,,3,SUR,-0.13,
TQBR,2019-11-18,ГАЗПРОМ ао,GAZP,69686,13113972679.3,250.0,245.62,250.4,246.15,248.15,246.15,52848250,248.14,248.14,246.15,13113972679.3,13113972679.3,13113972679.3,,3,SUR,-0.75,
TQBR,2019-11-19,ГАЗПРОМ ао,GAZP,81584,16311212292.6,246.5,244.32,248.7,248.01,246.88,248.01,66068080,246.88,246.88,248.01,16311212292.6,16311212292.6,16311212292.6,,3,SUR,0.76,
TQBR,2019-11-20,ГАЗПРОМ ао,GAZP,185588,49677852264.0,246.64,245.58,254.89,248.0,249.13,248.0,199413540,249.12,249.12,248.0,49677852264.0,49677852264.0,49677852264.0,,3,SUR,0.0,
TQBR,2019-11-21,ГАЗПРОМ ао,GAZP,248177,56981201388.9,252.0,250.01,259.8,254.35,255.82,254.35,222757490,255.8,255.8,254.35,56981201388.9,56981201388.9,56981201388.9,,3,SUR,2.56,
TQBR,2019-11-22,ГАЗПРОМ ао,GAZP,129234,23464818332.3,253.1,250.13,257.72,251.99,253.59,251.99,92529420,253.59,253.59,251.99,23464818332.3,23464818332.3,23464818332.3,,3,SUR,-0.93,
TQBR,2019-11-25,ГАЗПРОМ ао,GAZP,67191,12163985946.7,252.12,251.46,256.17,255.2,254.64,255.2,47772320,254.62,254.62,255.2,12163985946.7,12163985946.7,12163985946.7,,3,SUR,1.27,
TQBR,2019-11-26,ГАЗПРОМ ао,GAZP,71241,17840496546.0,255.53,252.01,257.41,254.0,254.37,254.0,70144950,254.34,254.34,254.0,17840496546.0,17840496546.0,17840496546.0,,3,SUR,-0.47,
TQBR,2019-11-27,ГАЗПРОМ ао,GAZP,50332,9575046132.1,253.8,252.25,255.85,253.89,254.12,253.89,37679110,254.12,254.12,253.89,9575046132.1,9575046132.1,9575046132.1,,3,SUR,-0.04,
TQBR,2019-11-28,ГАЗПРОМ ао,GAZP,52506,7532000913.9,253.46,251.35,254.43,254.0,252.93,254.0,29777340,252.94,252.94,254.0,7532000913.9,7532000913.9,7532000913.9,,3,SUR,0.04,
TQBR,2019-11-29,ГАЗПРОМ ао,GAZP,64712,13593083038.2,253.89,251.86,257.54,257.54,255.07,257.54,53291690,255.07,255.07,257.54,13593083038.2,13593083038.2,13593083038.2,,3,SUR,1.39,
TQBR,2019-12-02,ГАЗПРОМ ао,GAZP,117620,18214974078.7,258.45,254.05,263.4,254.05,259.21,254.05,70270330,259.21,259.21,254.05,18214974078.7,18214974078.7,18214974078.7,,3,SUR,-1.36,
TQBR,2019-12-03,ГАЗПРОМ ао,GAZP,99627,18948680656.9,253.2,247.09,254.14,247.93,251.4,247.93,75446030,251.16,251.16,247.93,18948680656.9,18948680656.9,18948680656.9,,3,SUR,-2.41,
TQBR,2019-12-04,ГАЗПРОМ ао,GAZP,77648,14796281475.8,248.5,246.4,251.96,248.93,249.57,248.93,59289500,249.56,249.56,248.93,14796281475.8,14796281475.8,14796281475.8,,3,SUR,0.4,
TQBR,2019-12-05,ГАЗПРОМ ао,GAZP,85053,15212818304.1,249.5,244.77,250.3,246.36,246.59,246.36,61692020,246.59,246.59,246.36,15212818304.1,15212818304.1,15212818304.1,,3,SUR,-1.03,
TQBR,2019-12-06,ГАЗПРОМ ао,GAZP,65986,11075388857.9,246.5,245.39,248.25,247.83,247.13,247.83,44852270,246.93,246.93,247.83,11075388857.9,11075388857.9,11075388857.9,,3,SUR,0.6,
TQBR,2019-12-09,ГАЗПРОМ ао,GAZP,47695,8054550026.6,247.9,247.4,250.22,248.7,248.58,248.7,32397460,248.62,248.62,248.7,8054550026.6,8054550026.6,8054550026.6,,3,SUR,0.35,
TQBR,2019-12-10,ГАЗПРОМ ао,GAZP,51891,8627942110.3,248.99,246.5,250.15,246.9,248.6,246.9,34816930,247.81,247.81,246.9,8627942110.3,8627942110.3,8627942110.3,,3,SUR,-0.72,
TQBR,2019-12-11,ГАЗПРОМ ао,GAZP,40140,7733934660.0,246.84,246.84,248.69,247.34,247.62,247.34,31256130,247.44,247.44,247.34,7733934660.0,7733934660.0,7733934660.0,,3,SUR,0.18,
TQBR,2019-12-12,ГАЗПРОМ ао,GAZP,115531,19801860279.6,247.64,247.35,254.66,250.48,251.58,250.48,78725180,251.53,251.53,250.48,19801860279.6,19801860279.6,19801860279.6,,3,SUR,1.27,
TQBR,2019-12-13,ГАЗПРОМ ао,GAZP,58970,10462989413.3,251.11,248.8,252.48,249.5,250.59,249.5,41799820,250.31,250.31,249.5,10462989413.3,10462989413.3,10462989413.3,,3,SUR,-0.39,
TQBR,2019-12-16,ГАЗПРОМ ао,GAZP,41105,7429337263.2,249.6,249.2,252.22,250.78,250.95,250.78,29618770,250.83,250.83,250.78,7429337263.2,7429337263.2,7429337263.2,,3,SUR,0.51,
TQBR,2019-12-17,ГАЗПРОМ ао,GAZP,41980,7974683425.7,251.23,250.8,252.86,252.05,252.06,252.05,31637520,252.06,252.06,252.05,7974683425.7,7974683425.7,7974683425.7,,3,SUR,0.51,
TQBR,2019-12-18,ГАЗПРОМ ао,GAZP,44875,7347363195.0,252.0,250.85,252.71,251.29,251.66,251.29,29208640,251.55,251.55,251.29,7347363195.0,7347363195.0,7347363195.0,,3,SUR,-0.3,
TQBR,2019-12-19,ГАЗПРОМ ао,GAZP,56053,9373044838.2,250.96,249.4,252.3,251.4,250.68,251.4,37390530,250.68,250.68,251.4,9373044838.2,9373044838.2,9373044838.2,,3,SUR,0.04,
TQBR,2019-12-20,ГАЗПРОМ ао,GAZP,72677,15361610984.7,252.75,252.22,256.58,255.5,254.31,255.5,60308100,254.72,254.72,255.5,15361610984.7,15361610984.7,15361610984.7,,3,SUR,1.63,
TQBR,2019-12-23,ГАЗПРОМ ао,GAZP,55996,9713616122.8,251.5,251.11,255.2,255.0,253.41,255.0,38331200,253.41,253.41,255.0,9713616122.8,9713616122.8,9713616122.8,,3,SUR,-0.2,
TQBR,2019-12-24,ГАЗПРОМ ао,GAZP,37008,5834345856.8,255.61,254.26,257.71,254.87,256.11,254.87,22780930,256.11,256.11,254.87,5834345856.8,5834345856.8,5834345856.8,,3,SUR,-0.05,
TQBR,2019-12-25,ГАЗПРОМ ао,GAZP,22888,3122718430.5,255.0,253.02,255.49,253.25,253.67,253.25,12310410,253.66,253.66,253.25,3122718430.5,3122718430.5,3122718430.5,,3,SUR,-0.64,
TQBR,2019-12-26,ГАЗПРОМ ао,GAZP,21962,2757696650.3,253.31,252.5,254.24,254.1,253.48,254.1,10879770,253.47,253.47,254.1,2757696650.3,2757696650.3,2757696650.3,,3,SUR,0.34,
TQBR,2019-12-27,ГАЗПРОМ ао,GAZP,34330,6208668999.8,254.31,254.0,257.49,257.11,256.28,257.11,24226140,256.28,256.28,257.11,6208668999.8,6208668999.8,6208668999.8,,3,SUR,1.18,
TQBR,2019-12-30,ГАЗПРОМ ао,GAZP,33510,6032318813.1,257.1,254.71,258.3,256.4,256.63,256.4,23498030,256.72,256.72,256.4,6032318813.1,6032318813.1,6032318813.1,,3,SUR,-0.28,
TQBR,2020-01-03,ГАЗПРОМ ао,GAZP,41509,8962850376.7,259.18,257.77,261.9,259.0,259.91,259.0,34484710,259.91,259.91,259.0,8962850376.7,8962850376.7,8962850376.7,,3,SUR,1.01,
TQBR,2020-01-06,ГАЗПРОМ ао,GAZP,38688,7209355959.2,259.0,254.8,259.0,256.55,256.12,256.55,28148270,256.12,256.12,256.55,7209355959.2,7209355959.2,7209355959.2,,3,SUR,-0.95,
TQBR,2020-01-08,ГАЗПРОМ ао,GAZP,39141,6547261526.8,256.25,254.77,257.32,255.79,255.64,255.79,25611080,255.64,255.64,255.79,6547261526.8,6547261526.8,6547261526.8,,3,SUR,-0.3,
TQBR,2020-01-09,ГАЗПРОМ ао,GAZP,50699,8444500064.7,255.69,251.82,256.68,254.07,254.17,254.07,33224310,254.17,254.17,254.07,8444500064.7,8444500064.7,8444500064.7,,3,SUR,-0.67,
TQBR,2020-01-10,ГАЗПРОМ ао,GAZP,53957,7220010840.8,254.0,251.2,254.6,251.9,252.75,251.9,28567810,252.73,252.73,251.9,7220010840.8,7220010840.8,7220010840.8,,3,SUR,-0.85,
TQBR,2020-01-13,ГАЗПРОМ ао,GAZP,63788,10339106193.4,252.5,248.4,252.5,251.5,250.02,251.5,41352670,250.02,250.02,251.5,10339106193.4,10339106193.4,10339106193.4,,3,SUR,-0.16,
TQBR,2020-01-14,ГАЗПРОМ ао,GAZP,49985,8262581389.3,252.0,249.0,253.2,250.0,250.92,250.0,32936950,250.86,250.86,250.0,8262581389.3,8262581389.3,8262581389.3,,3,SUR,-0.6,
TQBR,2020-01-15,ГАЗПРОМ ао,GAZP,60703,11000779361.0,249.5,247.75,252.5,251.3,250.2,251.3,43981200,250.12,250.12,251.3,11000779361.0,11000779361.0,11000779361.0,,3,SUR,0.52,
